osm_id,name,amenity,cuisine,price_per_person,rating,lat,lon,address,kb_text
node/5045913921,David's Master Hot Pot,restaurant,chinese,$20-40,4.7,-37.8111217,144.9642881,"(-37.81283, 144.95391)","David's Master Hot Pot is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.7/5. Address: (-37.81283, 144.95391)."
node/5075276324,Sarim's Cafe Pakistani food,restaurant,indian;pakistani,$20-40,4.4,-37.8128305,144.9539083,"(-37.81844, 144.95736)","Sarim's Cafe Pakistani food is a restaurant in Melbourne (CBD) offering Indian, Pakistani. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81844, 144.95736)."
node/5083157322,Vapiano,restaurant,italian,$20-40,4.4,-37.8169402,144.9621915,"(-37.81339, 144.96185)","Vapiano is a restaurant in Melbourne (CBD) offering Italian. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81339, 144.96185)."
node/5114990126,Vue de Monde,restaurant,french;fine_dining,$20-40,4.7,-37.8184448,144.9573582,"(-37.81816, 144.96447)","Vue de Monde is a restaurant in Melbourne (CBD) offering French, Fine_Dining. Average spend is about $30 per person (range $20-40). Rated 4.7/5. Address: (-37.81816, 144.96447)."
node/5114996122,+39 Pizzeria,restaurant,italian,$20-40,4.4,-37.8133941,144.9618471,"(-37.81736, 144.96482)","+39 Pizzeria is a restaurant in Melbourne (CBD) offering Italian. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81736, 144.96482)."
node/5130629221,Phá»Ÿ Flinders,restaurant,pho restaurant,$1-20,4.1,-37.8181608,144.9644713,"(-37.81377, 144.96209)","Phá»Ÿ Flinders is a restaurant in Melbourne (CBD) offering Pho Restaurant. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.81377, 144.96209)."
node/5148843961,Om,restaurant,indian,$1-20,4,-37.8173614,144.9648194,"(-37.81461, 144.96310)","Om is a restaurant in Melbourne (CBD) offering Indian. Average spend is about $10 per person (range $1-20). Rated 4.0/5. Address: (-37.81461, 144.96310)."
node/5156177621,Manchester Press,cafe,coffee_shop,$20-40,4.3,-37.8137694,144.9620909,"(-37.80853, 144.96031)","Manchester Press is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.80853, 144.96031)."
node/5174114123,Starbucks,cafe,coffee_shop,$1-20,3.9,-37.814606,144.9631005,"(-37.81558, 144.97034)","Starbucks is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.81558, 144.97034)."
node/5175879324,Malaysian Laksa House,restaurant,malaysian,$20-40,4.9,-37.8085262,144.9603109,"(-37.80983, 144.96376)","Malaysian Laksa House is a restaurant in Melbourne (CBD) offering Malaysian. Average spend is about $30 per person (range $20-40). Rated 4.9/5. Address: (-37.80983, 144.96376)."
node/5180978121,Chin Chin,restaurant,asian,$20-41,4.2,-37.8155839,144.9703425,"(-37.82088, 144.94913)","Chin Chin is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $30 per person (range $20-41). Rated 4.2/5. Address: (-37.82088, 144.94913)."
node/5191044921,Starbucks,cafe,coffee_shop,$1-20,3.2,-37.8098319,144.9637582,"(-37.81270, 144.96358)","Starbucks is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 3.2/5. Address: (-37.81270, 144.96358)."
node/5246726278,Subway,fast_food,sandwich,$1-20,3.9,-37.820884,144.9491316,"(-37.81748, 144.95290)","Subway is a fast_food in Melbourne (CBD) offering Sandwich. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.81748, 144.95290)."
node/5280164924,Mekong,restaurant,vietnamese,$20-40,3.9,-37.8127007,144.963583,"(-37.81313, 144.97160)","Mekong is a restaurant in Melbourne (CBD) offering Vietnamese. Average spend is about $30 per person (range $20-40). Rated 3.9/5. Address: (-37.81313, 144.97160)."
node/9858416824,The Perch Cafe,cafe,coffee_shop,$1-20,4.7,-37.8123945,144.9549224,"(-37.81239, 144.95492)","The Perch Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.81239, 144.95492)."
node/9858417571,Lulu's Char Koay Tiao,restaurant,malaysian,$20-40,4.3,-37.8140809,144.9613532,"(-37.81152, 144.96169)","Lulu's Char Koay Tiao is a restaurant in Melbourne (CBD) offering Malaysian. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81152, 144.96169)."
node/9858420583,Burgur Burrito,restaurant,burger,$1-20,4.2,-37.814183,144.9613888,"(-37.81880, 144.95450)","Burgur Burrito is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $10 per person (range $1-20). Rated 4.2/5. Address: (-37.81880, 144.95450)."
node/9896453339,City Kebabs,fast_food,kebab ,$1-20,4.1,-37.8187986,144.9545015,"(-37.82047, 144.95634)","City Kebabs is a fast_food in Melbourne (CBD) offering Kebab. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.82047, 144.95634)."
node/9896461162,Izakaya Hosaku,restaurant,japanese,$1-20,4.6,-37.8209263,144.9561894,"(-37.82020, 144.95646)","Izakaya Hosaku is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.82020, 144.95646)."
node/9896461163,Nosh Galleria,restaurant,japanese,$1-20,4.2,-37.8204695,144.9563388,"(-37.81525, 144.96305)","Nosh Galleria is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 4.2/5. Address: (-37.81525, 144.96305)."
node/9896461166,Pho Flinders Express,restaurant,pho,$1-20,4.1,-37.820203,144.9564621,"(-37.81803, 144.96469)","Pho Flinders Express is a restaurant in Melbourne (CBD) offering Pho. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.81803, 144.96469)."
node/9896522061,Hoi An,fast_food,vietnamese,$1-20,4.3,-37.8151379,144.9629989,"(-37.81509, 144.96300)","Hoi An is a fast_food in Melbourne (CBD) offering Vietnamese. Average spend is about $10 per person (range $1-20). Rated 4.3/5. Address: (-37.81509, 144.96300)."
node/9896522062,Soul Origin,fast_food,coffee_shop;salad;sandwich,$1-20,3.3,-37.8151109,144.9630311,"(-37.81511, 144.96296)","Soul Origin is a fast_food in Melbourne (CBD) offering Coffee_Shop, Salad, Sandwich. Average spend is about $10 per person (range $1-20). Rated 3.3/5. Address: (-37.81511, 144.96296)."
node/9896522063,Sushi Hub,fast_food,sushi,$1-20,4,-37.8150881,144.9629973,"(-37.81505, 144.96288)","Sushi Hub is a fast_food in Melbourne (CBD) offering Sushi. Average spend is about $10 per person (range $1-20). Rated 4.0/5. Address: (-37.81505, 144.96288)."
node/9898727372,Heartbaker Bun Mee,fast_food,vietnamese,$1-20,4.4,-37.816773,144.9669374,"(-37.81688, 144.96634)","Heartbaker Bun Mee is a fast_food in Melbourne (CBD) offering Vietnamese. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.81688, 144.96634)."
node/9906771240,Kaki Lima,restaurant,indonesian,$1-20,4.8,-37.8270209,144.9665969,"(-37.80747, 144.96367)","Kaki Lima is a restaurant in Melbourne (CBD) offering Indonesian. Average spend is about $10 per person (range $1-20). Rated 4.8/5. Address: (-37.80747, 144.96367)."
node/9930910663,Rocket Burgers & Fries Elizabeth Street,restaurant,burger,$1-20,4.1,-37.8074179,144.9638434,"(-37.81789, 144.96506)","Rocket Burgers & Fries Elizabeth Street is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.81789, 144.96506)."
node/9930942093,Onigiri Kitchen & Sake Bar,restaurant,japanese,$20-40,4,-37.8074658,144.9636674,"(-37.81776, 144.96586)","Onigiri Kitchen & Sake Bar is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $30 per person (range $20-40). Rated 4.0/5. Address: (-37.81776, 144.96586)."
node/9962790244,Oishii Sushi QV,restaurant,sushi,$1-20,2.7,-37.8118625,144.9678868,"(-37.81069, 144.96576)","Oishii Sushi QV is a restaurant in Melbourne (CBD) offering Sushi. Average spend is about $10 per person (range $1-20). Rated 2.7/5. Address: (-37.81069, 144.96576)."
node/9962790245,Kwafood Fried Chuan,fast_food,japanese,$1-20,4.2,-37.8106485,144.9658383,"(-37.81137, 144.96441)","Kwafood Fried Chuan is a fast_food in Melbourne (CBD) offering Japanese. Average spend is about $10 per person (range $1-20). Rated 4.2/5. Address: (-37.81137, 144.96441)."
node/9962790246,ChaPanda,cafe,bubble_tea,$1-20,4.7,-37.810687,144.9657626,"(-37.81207, 144.96519)","ChaPanda is a cafe in Melbourne (CBD) offering Bubble_Tea. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.81207, 144.96519)."
node/9962790247,Top Tea,cafe,bubble_tea,$1-20,3.7,-37.811371,144.9644057,"(-37.81219, 144.96524)","Top Tea is a cafe in Melbourne (CBD) offering Bubble_Tea. Average spend is about $10 per person (range $1-20). Rated 3.7/5. Address: (-37.81219, 144.96524)."
node/9962790248,Gong cha State Library,cafe,bubble_tea,$1-20,3.7,-37.8120734,144.9651916,"(-37.81072, 144.96406)","Gong cha State Library is a cafe in Melbourne (CBD) offering Bubble_Tea. Average spend is about $10 per person (range $1-20). Rated 3.7/5. Address: (-37.81072, 144.96406)."
node/9962790249,La Nuvola,restaurant,desert,$1-20,4,-37.8121854,144.9652417,"(-37.81058, 144.96290)","La Nuvola is a restaurant in Melbourne (CBD) offering Desert. Average spend is about $10 per person (range $1-20). Rated 4.0/5. Address: (-37.81058, 144.96290)."
node/9962790250,Sushi Hub 26 Elizabeth Street,restaurant,sushi,$1-20,3.9,-37.8107167,144.9640564,"(-37.81741, 144.96485)","Sushi Hub 26 Elizabeth Street is a restaurant in Melbourne (CBD) offering Sushi. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.81741, 144.96485)."
node/9962790251,Le Petit Chateau Restaurant,cafe,bubble_tea,$20-40,4.5,-37.810582,144.9629004,"(-37.81556, 144.96441)","Le Petit Chateau Restaurant is a cafe in Melbourne (CBD) offering Bubble_Tea. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81556, 144.96441)."
node/10048393910,Bürgermaster - Burgermaster AU,restaurant,american ,$1-20,4.9,-37.8147003,144.9641568,"(-37.81752, 144.96445)","Bürgermaster - Burgermaster AU is a restaurant in Melbourne (CBD) offering American. Average spend is about $10 per person (range $1-20). Rated 4.9/5. Address: (-37.81752, 144.96445)."
node/10048418858,Ten BBQ & Hotpot,restaurant,asian,$40-60,4.5,-37.8148758,144.9640244,"(-37.82350, 144.96325)","Ten BBQ & Hotpot is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $50 per person (range $40-60). Rated 4.5/5. Address: (-37.82350, 144.96325)."
node/10187961370,A Hereford Beefstouw,restaurant,steak_house,$1-20,4.5,-37.8091934,144.9687477,"(-37.81579, 144.97130)","A Hereford Beefstouw is a restaurant in Melbourne (CBD) offering Steak_House. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.81579, 144.97130)."
node/10209546944,Dong Dae Moon,restaurant,korean,$20-40,4.4,-37.8129514,144.9614331,"(-37.81300, 144.95561)","Dong Dae Moon is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.4/5. Address: (-37.81300, 144.95561)."
node/10542233826,Food Factory at UWS,cafe,hong-kong,$20-40,4,-37.8165061,144.9594966,"(-37.81510, 144.95419)","Food Factory at UWS is a cafe in Melbourne (CBD) offering Hong-Kong. Average spend is about $30 per person (range $20-40). Rated 4.0/5. Address: (-37.81510, 144.95419)."
node/10575862597,Salero Kito Padang Rose Lane,restaurant,indonesian,$1-20,4.6,-37.8151842,144.954225,"(-37.81542, 144.95417)","Salero Kito Padang Rose Lane is a restaurant in Melbourne (CBD) offering Indonesian. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81542, 144.95417)."
node/10575862599,K Street Food,restaurant,korean,$1-20,3.9,-37.8151033,144.9541949,"(-37.81505, 144.95398)","K Street Food is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.81505, 144.95398)."
node/10575862601,Onsen Japanese,restaurant,japanese,$20-40,4.3,-37.8154166,144.9541691,"(-37.81485, 144.95410)","Onsen Japanese is a restaurant in Melbourne (CBD) offering Japanese. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81485, 144.95410)."
node/10575862602,Rolling Nori Japanese Cafe,restaurant,sushi;japanese,$1-20,4.5,-37.8150482,144.9539824,"(-37.81515, 144.95406)","Rolling Nori Japanese Cafe is a restaurant in Melbourne (CBD) offering Sushi, Japanese. Average spend is about $10 per person (range $1-20). Rated 4.5/5. Address: (-37.81515, 144.95406)."
node/10575862603,I LOVE CHICKEN,restaurant,korean,$20-40,4.3,-37.814854,144.9541007,"(-37.81489, 144.95393)","I LOVE CHICKEN is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81489, 144.95393)."
node/10575862606,By Korea,restaurant,korean,$20-40,4.6,-37.8152926,144.9541164,"(-37.81214, 144.96564)","By Korea is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81214, 144.96564)."
node/10575891366,Taco Bill,restaurant,mexican,$20-40,4.2,-37.8151275,144.9531657,"(-37.81710, 144.96041)","Taco Bill is a restaurant in Melbourne (CBD) offering Mexican. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81710, 144.96041)."
node/10598217444,Brown Bagels,fast_food,american;sandwich,$1-20,4.6,-37.8171014,144.9604088,"(-37.81582, 144.96314)","Brown Bagels is a fast_food in Melbourne (CBD) offering American, Sandwich. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81582, 144.96314)."
node/10598223464,Belle's Hot Chicken,restaurant,american,$20-40,4.3,-37.8158206,144.9631419,"(-37.81465, 144.96309)","Belle's Hot Chicken is a restaurant in Melbourne (CBD) offering American. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81465, 144.96309)."
node/10598235890,DoDee Paidang Swanston,restaurant,thai,$20-40,4.6,-37.8146493,144.9630916,"(-37.81224, 144.96484)","DoDee Paidang Swanston is a restaurant in Melbourne (CBD) offering Thai. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81224, 144.96484)."
node/10598258021,DooBoo Melbourne,restaurant,korean ,$20-40,4.2,-37.8141336,144.9652409,"(-37.81209, 144.96470)","DooBoo Melbourne is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81209, 144.96470)."
node/10598258023,China Bar Swanston,restaurant,chinese,$20-40,3.5,-37.812238,144.9648379,"(-37.81208, 144.96477)","China Bar Swanston is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 3.5/5. Address: (-37.81208, 144.96477)."
node/10598258026,Matcha Kobo,restaurant,korean,$1-20,4,-37.812091,144.9647035,"(-37.81152, 144.96437)","Matcha Kobo is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $10 per person (range $1-20). Rated 4.0/5. Address: (-37.81152, 144.96437)."
node/10598284188,BBQ A Buffet Chinese style wagyu bbq & Chinese food,restaurant,chinese,$40-60,5,-37.8115549,144.964216,"(-37.81162, 144.96400)","BBQ A Buffet Chinese style wagyu bbq & Chinese food is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $50 per person (range $40-60). Rated 5.0/5. Address: (-37.81162, 144.96400)."
node/10598284190,Mamak Melbourne,restaurant,malaysian,$20-40,4.2,-37.8114603,144.9643984,"(-37.81230, 144.96162)","Mamak Melbourne is a restaurant in Melbourne (CBD) offering Malaysian. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81230, 144.96162)."
node/10598284193,Dolan Uygher Cuisine,restaurant,chinese,$20-40,4.5,-37.8116203,144.9639968,"(-37.81246, 144.96102)","Dolan Uygher Cuisine is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81246, 144.96102)."
node/10598310132,Uncle Yoon Korean restaurant,restaurant,korean ,$20-40,4.5,-37.8124586,144.9610166,"(-37.81162, 144.96735)","Uncle Yoon Korean restaurant is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81162, 144.96735)."
node/10598310133,David's Master Pot,restaurant,chinese;hotpot,$20-40,4.7,-37.8122462,144.9618101,"(-37.81145, 144.96726)","David's Master Pot is a restaurant in Melbourne (CBD) offering Chinese, Hotpot. Average spend is about $30 per person (range $20-40). Rated 4.7/5. Address: (-37.81145, 144.96726)."
node/10604032436,Burgertory (Spencer St),restaurant,burger,$20-40,4.5,-37.811623,144.9673465,"(-37.81700, 144.95291)","Burgertory (Spencer St) is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81700, 144.95291)."
node/10684405872,Hwadam BBQ,restaurant,korean ,$40-60,4.8,-37.8161839,144.976049,"(-37.80729, 144.96024)","Hwadam BBQ is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $50 per person (range $40-60). Rated 4.8/5. Address: (-37.80729, 144.96024)."
node/10696141105,Betwixt Cafe & Bar,restaurant,japanese;coffee_shop;sandwich;juice;cake;salad,$20-40,4.3,-37.8072887,144.9602393,"(-37.82491, 144.96720)","Betwixt Cafe & Bar is a restaurant in Melbourne (CBD) offering Japanese, Coffee_Shop, Sandwich, Juice, Cake, Salad. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.82491, 144.96720)."
node/10696642106,Hotel Nacional,restaurant,mexican,$20-40,4.2,-37.8127671,144.9630241,"(-37.81408, 144.96138)","Hotel Nacional is a restaurant in Melbourne (CBD) offering Mexican. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81408, 144.96138)."
node/10711265205,Lucky Foodie,restaurant,asian,$1-20,5,-37.8140776,144.961382,"(-37.81194, 144.96705)","Lucky Foodie is a restaurant in Melbourne (CBD) offering Asian. Average spend is about $10 per person (range $1-20). Rated 5.0/5. Address: (-37.81194, 144.96705)."
node/10711265206,Tippy-Tay,restaurant,italian,$1-20,4.4,-37.8137557,144.9613601,"(-37.81535, 144.97109)","Tippy-Tay is a restaurant in Melbourne (CBD) offering Italian. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.81535, 144.97109)."
node/10718249405,Journeys Cafe by ASRC,cafe,coffee_shop;international;salad;cake;juice;coffee,$1-20,5,-37.8153507,144.9710934,"(-37.82509, 144.96769)","Journeys Cafe by ASRC is a cafe in Melbourne (CBD) offering Coffee_Shop, International, Salad, Cake, Juice, Coffee. Average spend is about $10 per person (range $1-20). Rated 5.0/5. Address: (-37.82509, 144.96769)."
node/10718249505,Lionel's Cafe,cafe,coffee_shop;sandwiches;coffee;juice,$1-20,4.1,-37.8152971,144.9713374,"(-37.82517, 144.96937)","Lionel's Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop, Sandwiches, Coffee, Juice. Average spend is about $10 per person (range $1-20). Rated 4.1/5. Address: (-37.82517, 144.96937)."
node/10718455961,Pho Bo Ga Mekong Vietnam,restaurant,vietnamese,$20-40,3.9,-37.8250924,144.967694,"(-37.81237, 144.96488)","Pho Bo Ga Mekong Vietnam is a restaurant in Melbourne (CBD) offering Vietnamese. Average spend is about $30 per person (range $20-40). Rated 3.9/5. Address: (-37.81237, 144.96488)."
node/10744783505,Genki Sushi,fast_food,sushi,$1-20,2.5,-37.8123731,144.9648847,"(-37.81683, 144.95285)","Genki Sushi is a fast_food in Melbourne (CBD) offering Sushi. Average spend is about $10 per person (range $1-20). Rated 2.5/5. Address: (-37.81683, 144.95285)."
node/10759217319,Hungry Jack's Burgers Spencer Street,restaurant,burger,$1-20,3.5,-37.825612,144.9669081,"(-37.81685, 144.95273)","Hungry Jack's Burgers Spencer Street is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $10 per person (range $1-20). Rated 3.5/5. Address: (-37.81685, 144.95273)."
node/10778867608,Burgertory (Spencer St),restaurant,burger,$20-40,4.5,-37.8168252,144.9528483,"(-37.81702, 144.95281)","Burgertory (Spencer St) is a restaurant in Melbourne (CBD) offering Burger. Average spend is about $30 per person (range $20-40). Rated 4.5/5. Address: (-37.81702, 144.95281)."
node/12437708002,Sushi Sushi,restaurant,sushi,$20-40,3.8,-37.810209,144.9625538,"(-37.81022, 144.96244)","Sushi Sushi is a restaurant in Melbourne (CBD) offering Sushi. Average spend is about $30 per person (range $20-40). Rated 3.8/5. Address: (-37.81022, 144.96244)."
node/12437708003,Marrybrown,fast_food,malaysian;chicken;burger,$1-20,3.3,-37.8102367,144.9623332,"(-37.81019, 144.96266)","Marrybrown is a fast_food in Melbourne (CBD) offering Malaysian, Chicken, Burger. Average spend is about $10 per person (range $1-20). Rated 3.3/5. Address: (-37.81019, 144.96266)."
node/12437708006,Schnitz,fast_food,chicken,$1-20,3.9,-37.8103402,144.9622127,"(-37.80922, 144.96265)","Schnitz is a fast_food in Melbourne (CBD) offering Chicken. Average spend is about $10 per person (range $1-20). Rated 3.9/5. Address: (-37.80922, 144.96265)."
node/12457207736,Little Charley Cafe,cafe,coffee_shop,$1-20,4.7,-37.8092247,144.9626471,"(-37.80946, 144.96256)","Little Charley Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.7/5. Address: (-37.80946, 144.96256)."
node/12457207738,Karomi Cafe,cafe,coffee_shop,$1-20,4.6,-37.809618,144.9626451,"(-37.81118, 144.97129)","Karomi Cafe is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81118, 144.97129)."
node/12472778645,Double Happiness,bar,cocktail,$20-40,4.6,-37.8111753,144.9712917,"(-37.81736, 144.95951)","Double Happiness is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $30 per person (range $20-40). Rated 4.6/5. Address: (-37.81736, 144.95951)."
node/12478218550,Flight Club,bar,cocktail,$20-40,4.7,-37.809723,144.9669203,"(-37.81736, 144.95955)","Flight Club is a bar in Melbourne (CBD) offering Cocktail. Average spend is about $30 per person (range $20-40). Rated 4.7/5. Address: (-37.81736, 144.95955)."
node/12482435924,PappaRich,restaurant,malaysian,$20-40,4.1,-37.8104368,144.9659001,"(-37.81044, 144.96619)","PappaRich is a restaurant in Melbourne (CBD) offering Malaysian. Average spend is about $30 per person (range $20-40). Rated 4.1/5. Address: (-37.81044, 144.96619)."
node/12482435925,Max Brenner,cafe,Dessert,$1-20,3.7,-37.8106428,144.9653735,"(-37.81054, 144.96623)","Max Brenner is a cafe in Melbourne (CBD) offering Dessert. Average spend is about $10 per person (range $1-20). Rated 3.7/5. Address: (-37.81054, 144.96623)."
node/12483593280,Old Man Pho,fast_food,soup;vietnamese,$1-20,4.6,-37.8104354,144.9661862,"(-37.81041, 144.96582)","Old Man Pho is a fast_food in Melbourne (CBD) offering Soup, Vietnamese. Average spend is about $10 per person (range $1-20). Rated 4.6/5. Address: (-37.81041, 144.96582)."
node/12483593281,Phoenix Kitchen,fast_food,chinese,$20-40,3.2,-37.8105365,144.9662296,"(-37.81032, 144.96617)","Phoenix Kitchen is a fast_food in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 3.2/5. Address: (-37.81032, 144.96617)."
node/12483817081,Chunkytown,restaurant,korean,$1-20,4.4,-37.8104081,144.965821,"(-37.81024, 144.96606)","Chunkytown is a restaurant in Melbourne (CBD) offering Korean. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.81024, 144.96606)."
node/12483817082,Thailander,fast_food,thai,$1-20,2.9,-37.8103212,144.9661663,"(-37.81047, 144.96597)","Thailander is a fast_food in Melbourne (CBD) offering Thai. Average spend is about $10 per person (range $1-20). Rated 2.9/5. Address: (-37.81047, 144.96597)."
node/12483817083,Dragon Hot Pot,fast_food,chinese,$20-40,4.2,-37.8102367,144.9660594,"(-37.81027, 144.96592)","Dragon Hot Pot is a fast_food in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.2/5. Address: (-37.81027, 144.96592)."
node/12483817085,Disc,fast_food,pancake;taiwanese,$1-20,4.4,-37.8104748,144.9659721,"(-37.81081, 144.96561)","Disc is a fast_food in Melbourne (CBD) offering Pancake, Taiwanese. Average spend is about $10 per person (range $1-20). Rated 4.4/5. Address: (-37.81081, 144.96561)."
node/12483817086,Mr. Teriyaki,fast_food,japanese;ramen,$1-20,4.3,-37.8102716,144.9659157,"(-37.81056, 144.96590)","Mr. Teriyaki is a fast_food in Melbourne (CBD) offering Japanese, Ramen. Average spend is about $10 per person (range $1-20). Rated 4.3/5. Address: (-37.81056, 144.96590)."
node/12483858293,Mondo Di Pasta,restaurant,italian;pasta,$20-40,4.3,-37.8108131,144.9656067,"(-37.81060, 144.96599)","Mondo Di Pasta is a restaurant in Melbourne (CBD) offering Italian, Pasta. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.81060, 144.96599)."
node/12483858300,Local Hero,restaurant,seafood,$20-40,3.9,-37.8105581,144.9659027,"(-37.81052, 144.96593)","Local Hero is a restaurant in Melbourne (CBD) offering Seafood. Average spend is about $30 per person (range $20-40). Rated 3.9/5. Address: (-37.81052, 144.96593)."
node/12483860301,Shanghai Street Food,restaurant,chinese,$20-40,4.1,-37.8106003,144.9659856,"(-37.81067, 144.96606)","Shanghai Street Food is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 4.1/5. Address: (-37.81067, 144.96606)."
node/12483880312,Sushi Jiro,restaurant,japanese;sushi,$20-40,3.9,-37.8105205,144.9659341,"(-37.81078, 144.96542)","Sushi Jiro is a restaurant in Melbourne (CBD) offering Japanese, Sushi. Average spend is about $30 per person (range $20-40). Rated 3.9/5. Address: (-37.81078, 144.96542)."
node/12483880313,Old Beijing,restaurant,chinese,$40-60,4.1,-37.8106695,144.9660589,"(-37.81226, 144.96712)","Old Beijing is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $50 per person (range $40-60). Rated 4.1/5. Address: (-37.81226, 144.96712)."
node/12483880314,Cafe d'Hong Kong,restaurant,chinese,$20-40,3.4,-37.8107819,144.9654178,"(-37.81271, 144.96731)","Cafe d'Hong Kong is a restaurant in Melbourne (CBD) offering Chinese. Average spend is about $30 per person (range $20-40). Rated 3.4/5. Address: (-37.81271, 144.96731)."
node/12483915170,Swan Lab Barista School,cafe,coffee_shop,$15-40,4.9,-37.812258,144.9671232,"(-37.81223, 144.96720)","Swan Lab Barista School is a cafe in Melbourne (CBD) offering Coffee_Shop. Average spend is about $28 per person (range $15-40). Rated 4.9/5. Address: (-37.81223, 144.96720)."
node/12483915174,Pinchy's,restaurant,seafood,$5-50,4.4,-37.812712,144.9673131,"(-37.82072, 144.94901)","Pinchy's is a restaurant in Melbourne (CBD) offering Seafood. Average spend is about $28 per person (range $5-50). Rated 4.4/5. Address: (-37.82072, 144.94901)."
node/12483926912,Sushi Hotaru,restaurant,japanese;sushi,$20-40,4.3,-37.8122296,144.9671966,"(-37.82120, 144.94992)","Sushi Hotaru is a restaurant in Melbourne (CBD) offering Japanese, Sushi. Average spend is about $30 per person (range $20-40). Rated 4.3/5. Address: (-37.82120, 144.94992)."
